From	Entry	Reviewed	Entry Name	Protein names	Organism	Length
WP_002897686.1	A0A427ZU33	unreviewed	A0A427ZU33_STRSA	Galactoside transport system permease protein MglC	Streptococcus sanguinis	364
WP_002897686.1	A3CMQ0	unreviewed	A3CMQ0_STRSV	Sugar ABC transporter, permease protein, putative	Streptococcus sanguinis (strain SK36)	364
WP_002897686.1	F0FDP4	unreviewed	F0FDP4_STRSA	Branched-chain amino acid ABC transporter, permease protein	Streptococcus sanguinis SK353	364
WP_002897687.1	A0A427ZU18	unreviewed	A0A427ZU18_STRSA	Xylose import ATP-binding protein XylG (EC 3.6.3.17)	Streptococcus sanguinis	511
WP_002897687.1	A3CMP9	unreviewed	A3CMP9_STRSV	Sugar ABC transporter, ATP-binding protein, putative (EC 3.6.3.17)	Streptococcus sanguinis (strain SK36)	511
WP_002897687.1	F0FDP5	unreviewed	F0FDP5_STRSA	ABC transporter, ATP-binding protein (EC 3.6.3.-)	Streptococcus sanguinis SK353	511
WP_002897688.1	A0A3R9HB45	unreviewed	A0A3R9HB45_STRSA	Membrane lipoprotein TmpC	Streptococcus sanguinis	351
WP_002897688.1	A3CMP8	unreviewed	A3CMP8_STRSV	Lipoprotein, putative	Streptococcus sanguinis (strain SK36)	351
WP_002897688.1	F0I134	unreviewed	F0I134_STRSA	ABC superfamily ATP binding cassette transporter, binding protein	Streptococcus sanguinis SK72	351
WP_002897688.1	F0FDP6	unreviewed	F0FDP6_STRSA	Basic membrane protein	Streptococcus sanguinis SK353	351
WP_002897688.1	F2CDH8	unreviewed	F2CDH8_STRSA	ABC superfamily ATP binding cassette transporter, binding protein	Streptococcus sanguinis SK408	351
WP_002897688.1	F3SI13	unreviewed	F3SI13_STRSA	ABC superfamily ATP binding cassette transporter, binding protein	Streptococcus sanguinis SK1087	351
WP_002897695.1	A3CMP1	unreviewed	A3CMP1_STRSV	DNA topology modulation protein FlaR, putative	Streptococcus sanguinis (strain SK36)	173
WP_002897695.1	F0FDQ3	unreviewed	F0FDQ3_STRSA	Topology modulation protein	Streptococcus sanguinis SK353	173
WP_002897753.1	A0A2X4AMM1	unreviewed	A0A2X4AMM1_STRSA	DNA-binding response regulator (Response regulator ArlR) (Response regulator consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain) (Response regulator transcription factor)	Streptococcus sanguinis	224
WP_002897753.1	A3CMH4	unreviewed	A3CMH4_STRSV	Two-component response transcriptional regulator (CheY-like receiver domain and a winged-helix DNA-binding domains), putative	Streptococcus sanguinis (strain SK36)	224
WP_002897753.1	F0I0W7	unreviewed	F0I0W7_STRSA	DNA-binding response regulator	Streptococcus sanguinis SK72	224
WP_002897753.1	F2C6H2	unreviewed	F2C6H2_STRSA	DNA-binding response regulator	Streptococcus sanguinis SK330	224
WP_002897753.1	F0FDW1	unreviewed	F0FDW1_STRSA	Response regulator receiver domain protein	Streptococcus sanguinis SK353	224
WP_002897753.1	F0FQY6	unreviewed	F0FQY6_STRSA	Response regulator receiver domain protein	Streptococcus sanguinis SK678	224
WP_002897753.1	F3UA82	unreviewed	F3UA82_STRSA	DNA-binding response regulator	Streptococcus sanguinis SK1056	224
WP_002897753.1	F3SI74	unreviewed	F3SI74_STRSA	DNA-binding response regulator	Streptococcus sanguinis SK1087	224
WP_002897753.1	J7T8Z1	unreviewed	J7T8Z1_9STRE	Response regulator receiver domain protein	Streptococcus sp. AS14	224
WP_002897805.1	A0A2X3YQ31	unreviewed	A0A2X3YQ31_STRSA	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP (Response regulator transcription factor) (Two-component response transcriptional regulator)	Streptococcus sanguinis	218
WP_002897805.1	A3CMB6	unreviewed	A3CMB6_STRSV	Two-component system transcriptional regulator (CheY domain and HTH-like DNA-binding domain), putative	Streptococcus sanguinis (strain SK36)	218
WP_002897805.1	F3UYE9	unreviewed	F3UYE9_STRSA	DNA-binding response regulator	Streptococcus sanguinis SK49	218
WP_002897805.1	F0IN61	unreviewed	F0IN61_STRSA	DNA-binding response regulator	Streptococcus sanguinis SK150	218
WP_002897805.1	F0FE11	unreviewed	F0FE11_STRSA	Response regulator receiver domain protein	Streptococcus sanguinis SK353	218
WP_002897805.1	F3URJ8	unreviewed	F3URJ8_STRSA	DNA-binding response regulator	Streptococcus sanguinis SK355	218
WP_002897805.1	F3UBE8	unreviewed	F3UBE8_STRSA	DNA-binding response regulator	Streptococcus sanguinis SK1056	218
WP_002897805.1	F3SIE2	unreviewed	F3SIE2_STRSA	DNA-binding response regulator	Streptococcus sanguinis SK1087	218
WP_002897806.1	A0A2X3XFE8	unreviewed	A0A2X3XFE8_STRSA	ATP-binding cassette transporter-like protein (EC 3.6.3.-) (FtsX-like permease family protein) (Putative ABC transporter permease YknZ)	Streptococcus sanguinis	405
WP_002897806.1	A3CMB5	unreviewed	A3CMB5_STRSV	ATP-binding cassette transporter-like protein, putative	Streptococcus sanguinis (strain SK36)	405
WP_002897806.1	F3UYF0	unreviewed	F3UYF0_STRSA	ABC superfamily ATP binding cassette transporter, permease	Streptococcus sanguinis SK49	405
WP_002897806.1	F0I0Q8	unreviewed	F0I0Q8_STRSA	ABC superfamily ATP binding cassette transporter permease	Streptococcus sanguinis SK72	405
WP_002897806.1	F0IN62	unreviewed	F0IN62_STRSA	ABC superfamily ATP binding cassette transporter permease	Streptococcus sanguinis SK150	405
WP_002897806.1	F2C6N0	unreviewed	F2C6N0_STRSA	ABC superfamily ATP binding cassette transporter permease	Streptococcus sanguinis SK330	405
WP_002897806.1	F0FE12	unreviewed	F0FE12_STRSA	Efflux ABC transporter, permease protein	Streptococcus sanguinis SK353	405
WP_002897806.1	F3UBE9	unreviewed	F3UBE9_STRSA	ABC superfamily ATP binding cassette transporter permease	Streptococcus sanguinis SK1056	405
WP_002897806.1	F3SIE3	unreviewed	F3SIE3_STRSA	ABC superfamily ATP binding cassette transporter permease	Streptococcus sanguinis SK1087	405
WP_002897806.1	J7SIY2	unreviewed	J7SIY2_9STRE	MacB-like periplasmic core domain protein	Streptococcus sp. AS14	405
WP_002897814.1	A0A0B7GJS1	unreviewed	A0A0B7GJS1_STRSA	Enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase)	Streptococcus sanguinis	434
WP_002897814.1	A3CMA7	reviewed	ENO_STRSV	Enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase)	Streptococcus sanguinis (strain SK36)	434
WP_002897814.1	F3UYF8	unreviewed	F3UYF8_STRSA	Enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase)	Streptococcus sanguinis SK49	434
WP_002897814.1	F0FE21	unreviewed	F0FE21_STRSA	Enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase)	Streptococcus sanguinis SK353	434
WP_002897814.1	F3URI3	unreviewed	F3URI3_STRSA	Enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase)	Streptococcus sanguinis SK355	434
WP_002897814.1	F0FSN0	unreviewed	F0FSN0_STRSA	Enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase)	Streptococcus sanguinis SK678	434
WP_002897814.1	F3SIF0	unreviewed	F3SIF0_STRSA	Enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase)	Streptococcus sanguinis SK1087	434
WP_002897853.1	A0A3R9I128	unreviewed	A0A3R9I128_STRSA	ABC-type transporter ATP-binding protein EcsA	Streptococcus sanguinis	235
WP_002897853.1	A3CM67	unreviewed	A3CM67_STRSV	ABC-type multidrug transport system, ATPase component, putative	Streptococcus sanguinis (strain SK36)	235
WP_002897853.1	F0FE61	unreviewed	F0FE61_STRSA	ABC transporter, ATP-binding protein (EC 3.6.3.25)	Streptococcus sanguinis SK353	235
WP_002897871.1	A0A2X3VTR1	unreviewed	A0A2X3VTR1_STRSA	RNA polymerase sigma factor SigA	Streptococcus sanguinis	370
WP_002897871.1	A3CM49	unreviewed	A3CM49_STRSV	RNA polymerase sigma factor SigA	Streptococcus sanguinis (strain SK36)	370
WP_002897871.1	F0I0I7	unreviewed	F0I0I7_STRSA	RNA polymerase sigma factor SigA	Streptococcus sanguinis SK72	370
WP_002897871.1	F0I8I5	unreviewed	F0I8I5_STRSA	RNA polymerase sigma factor SigA	Streptococcus sanguinis SK115	370
WP_002897871.1	F0IND0	unreviewed	F0IND0_STRSA	RNA polymerase sigma factor SigA	Streptococcus sanguinis SK150	370
WP_002897871.1	F2C798	unreviewed	F2C798_STRSA	RNA polymerase sigma factor SigA	Streptococcus sanguinis SK330	370
WP_002897871.1	F0FES2	unreviewed	F0FES2_STRSA	RNA polymerase sigma factor SigA	Streptococcus sanguinis SK353	370
WP_002897871.1	F3URC1	unreviewed	F3URC1_STRSA	RNA polymerase sigma factor SigA	Streptococcus sanguinis SK355	370
WP_002897871.1	F0FS68	unreviewed	F0FS68_STRSA	RNA polymerase sigma factor SigA	Streptococcus sanguinis SK678	370
WP_002897871.1	F3UBL7	unreviewed	F3UBL7_STRSA	RNA polymerase sigma factor SigA	Streptococcus sanguinis SK1056	370
WP_002897871.1	J4X8U1	unreviewed	J4X8U1_9STRE	RNA polymerase sigma factor SigA	Streptococcus sp. AS14	370
WP_002897885.1	F0I8K5	unreviewed	F0I8K5_STRSA	Collagen-binding surface protein	Streptococcus sanguinis SK115	579
WP_002897885.1	F0FEU1	unreviewed	F0FEU1_STRSA	Pilin isopeptide linkage domain protein	Streptococcus sanguinis SK353	579
WP_002897903.1	A0A428AB78	unreviewed	A0A428AB78_STRSA	ATP synthase subunit beta (EC 7.1.2.2) (ATP synthase F1 sector subunit beta) (F-ATPase subunit beta)	Streptococcus sanguinis	468
WP_002897903.1	A3CM14	reviewed	ATPB_STRSV	ATP synthase subunit beta (EC 7.1.2.2) (ATP synthase F1 sector subunit beta) (F-ATPase subunit beta)	Streptococcus sanguinis (strain SK36)	468
WP_002897903.1	F0FEG3	unreviewed	F0FEG3_STRSA	ATP synthase subunit beta (EC 7.1.2.2) (ATP synthase F1 sector subunit beta) (F-ATPase subunit beta)	Streptococcus sanguinis SK353	468
WP_002897903.1	F2CET6	unreviewed	F2CET6_STRSA	ATP synthase subunit beta (EC 7.1.2.2) (ATP synthase F1 sector subunit beta) (F-ATPase subunit beta)	Streptococcus sanguinis SK408	468
WP_002897903.1	F3SIR1	unreviewed	F3SIR1_STRSA	ATP synthase subunit beta (EC 7.1.2.2) (ATP synthase F1 sector subunit beta) (F-ATPase subunit beta)	Streptococcus sanguinis SK1087	468
WP_002897917.1	A0A427ZX65	unreviewed	A0A427ZX65_STRSA	NADP-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.9)	Streptococcus sanguinis	474
WP_002897917.1	A3CM00	unreviewed	A3CM00_STRSV	NADP-dependent glyceraldehyde-3-phosphate dehydrogenase, putative (EC 1.2.1.9)	Streptococcus sanguinis (strain SK36)	474
WP_002897917.1	F0FEH7	unreviewed	F0FEH7_STRSA	Aldehyde dehydrogenase (NAD) family protein (EC 1.2.1.-)	Streptococcus sanguinis SK353	474
WP_002897920.1	A0A0B7GPF8	unreviewed	A0A0B7GPF8_STRSA	Glutaredoxin-like protein NrdH	Streptococcus sanguinis	72
WP_002897920.1	A3CLZ7	unreviewed	A3CLZ7_STRSV	Glutaredoxin-like protein NrdH	Streptococcus sanguinis (strain SK36)	72
WP_002897920.1	F3UWE1	unreviewed	F3UWE1_STRSA	Glutaredoxin-like protein NrdH	Streptococcus sanguinis SK49	72
WP_002897920.1	F0I0D3	unreviewed	F0I0D3_STRSA	Glutaredoxin-like protein NrdH	Streptococcus sanguinis SK72	72
WP_002897920.1	F0ITD1	unreviewed	F0ITD1_STRSA	Glutaredoxin-like protein NrdH	Streptococcus sanguinis SK160	72
WP_002897920.1	F2C7F9	unreviewed	F2C7F9_STRSA	Glutaredoxin-like protein NrdH	Streptococcus sanguinis SK330	72
WP_002897920.1	F0FEI0	unreviewed	F0FEI0_STRSA	Glutaredoxin-like protein NrdH	Streptococcus sanguinis SK353	72
WP_002897920.1	F2CEW8	unreviewed	F2CEW8_STRSA	Glutaredoxin-like protein NrdH	Streptococcus sanguinis SK408	72
WP_002897920.1	F0FSL1	unreviewed	F0FSL1_STRSA	Glutaredoxin-like protein NrdH	Streptococcus sanguinis SK678	72
WP_002897920.1	F3UBS2	unreviewed	F3UBS2_STRSA	Glutaredoxin-like protein NrdH	Streptococcus sanguinis SK1056	72
WP_002897920.1	F3SIS8	unreviewed	F3SIS8_STRSA	Glutaredoxin-like protein NrdH	Streptococcus sanguinis SK1087	72
WP_002897949.1	F3UWA9	unreviewed	F3UWA9_STRSA	Uncharacterized protein	Streptococcus sanguinis SK49	59
WP_002897949.1	F0I8S7	unreviewed	F0I8S7_STRSA	Uncharacterized protein	Streptococcus sanguinis SK115	59
WP_002897949.1	F0INN2	unreviewed	F0INN2_STRSA	Uncharacterized protein	Streptococcus sanguinis SK150	59
WP_002897949.1	F0IT98	unreviewed	F0IT98_STRSA	Uncharacterized protein	Streptococcus sanguinis SK160	59
WP_002897949.1	F2C7U1	unreviewed	F2C7U1_STRSA	Uncharacterized protein	Streptococcus sanguinis SK330	59
WP_002897949.1	F0FEK6	unreviewed	F0FEK6_STRSA	Uncharacterized protein	Streptococcus sanguinis SK353	59
WP_002897949.1	F0FSE9	unreviewed	F0FSE9_STRSA	Uncharacterized protein	Streptococcus sanguinis SK678	59
WP_002897949.1	F3UBV0	unreviewed	F3UBV0_STRSA	Uncharacterized protein	Streptococcus sanguinis SK1056	59
WP_002897949.1	F2BTT9	unreviewed	F2BTT9_STRSA	Uncharacterized protein	Streptococcus sanguinis SK1057	59
WP_002897949.1	F3SIV4	unreviewed	F3SIV4_STRSA	Uncharacterized protein	Streptococcus sanguinis SK1087	59
WP_002897949.1	J4NN24	unreviewed	J4NN24_9STRE	Uncharacterized protein	Streptococcus sp. AS14	59
WP_002897962.1	A0A2X3XEK6	unreviewed	A0A2X3XEK6_STRSA	Arsenical resistance operon repressor ArsR (Transcriptional repressor SdpR)	Streptococcus sanguinis	95
WP_002897962.1	A0A139P454	unreviewed	A0A139P454_9STRE	Transcriptional regulator, ArsR family	Streptococcus sp. DD11	95
WP_002897962.1	F3UW95	unreviewed	F3UW95_STRSA	ArsR family transcription regulator	Streptococcus sanguinis SK49	95
WP_002897962.1	F0I091	unreviewed	F0I091_STRSA	ArsR family transcription regulator	Streptococcus sanguinis SK72	95
WP_002897962.1	F0I8U5	unreviewed	F0I8U5_STRSA	ArsR family transcription regulator	Streptococcus sanguinis SK115	95
WP_002897962.1	F2C734	unreviewed	F2C734_STRSA	ArsR family transcription regulator	Streptococcus sanguinis SK330	95
WP_002897962.1	F0FEM1	unreviewed	F0FEM1_STRSA	Transcriptional regulator, ArsR family	Streptococcus sanguinis SK353	95
WP_002897962.1	F3UR12	unreviewed	F3UR12_STRSA	ArsR family transcription regulator	Streptococcus sanguinis SK355	95
WP_002897962.1	F3UBW6	unreviewed	F3UBW6_STRSA	ArsR family transcription regulator	Streptococcus sanguinis SK1056	95
WP_002897967.1	A0A139NFF5	unreviewed	A0A139NFF5_STRGN	Uncharacterized protein	Streptococcus gordonii	161
WP_002897967.1	A0A139P2W8	unreviewed	A0A139P2W8_9STRE	Uncharacterized protein	Streptococcus sp. DD11	161
WP_002897967.1	A3CLV4	unreviewed	A3CLV4_STRSV	Uncharacterized protein	Streptococcus sanguinis (strain SK36)	161
WP_002897967.1	F0FEM5	unreviewed	F0FEM5_STRSA	Uncharacterized protein	Streptococcus sanguinis SK353	161
WP_002897970.1	A0A139NFE4	unreviewed	A0A139NFE4_STRGN	Uncharacterized protein	Streptococcus gordonii	46
WP_002897970.1	A0A2X3V9U8	unreviewed	A0A2X3V9U8_STRSA	Uncharacterized protein	Streptococcus sanguinis	46
WP_002897970.1	A0A139P3D1	unreviewed	A0A139P3D1_9STRE	Uncharacterized protein	Streptococcus sp. DD11	46
WP_002897970.1	A3CLV2	unreviewed	A3CLV2_STRSV	Uncharacterized protein	Streptococcus sanguinis (strain SK36)	46
WP_002897970.1	F3UW89	unreviewed	F3UW89_STRSA	Uncharacterized protein	Streptococcus sanguinis SK49	46
WP_002897970.1	F0I084	unreviewed	F0I084_STRSA	Uncharacterized protein	Streptococcus sanguinis SK72	46
WP_002897970.1	F0I8V3	unreviewed	F0I8V3_STRSA	Uncharacterized protein	Streptococcus sanguinis SK115	46
WP_002897970.1	F2C740	unreviewed	F2C740_STRSA	Uncharacterized protein	Streptococcus sanguinis SK330	46
WP_002897970.1	F0FEM7	unreviewed	F0FEM7_STRSA	Uncharacterized protein	Streptococcus sanguinis SK353	46
WP_002897970.1	F3UQX2	unreviewed	F3UQX2_STRSA	Uncharacterized protein	Streptococcus sanguinis SK355	46
WP_002897970.1	F3UBX3	unreviewed	F3UBX3_STRSA	Uncharacterized protein	Streptococcus sanguinis SK1056	46
WP_002897999.1	A0A0B7GJ95	unreviewed	A0A0B7GJ95_STRSA	Recombination protein RecR	Streptococcus sanguinis	198
WP_002897999.1	A3CLS2	reviewed	RECR_STRSV	Recombination protein RecR	Streptococcus sanguinis (strain SK36)	198
WP_002897999.1	F0I055	unreviewed	F0I055_STRSA	Recombination protein RecR	Streptococcus sanguinis SK72	198
WP_002897999.1	F0FEQ6	unreviewed	F0FEQ6_STRSA	Recombination protein RecR	Streptococcus sanguinis SK353	198
WP_002897999.1	F3UR06	unreviewed	F3UR06_STRSA	Recombination protein RecR	Streptococcus sanguinis SK355	198
WP_002897999.1	F2BTY1	unreviewed	F2BTY1_STRSA	Recombination protein RecR	Streptococcus sanguinis SK1057	198
WP_002897999.1	F3SIZ3	unreviewed	F3SIZ3_STRSA	Recombination protein RecR	Streptococcus sanguinis SK1087	198
WP_002897999.1	J4X3W6	unreviewed	J4X3W6_9STRE	Recombination protein RecR	Streptococcus sp. AS14	198
WP_002898025.1	A0A2X3YMD2	unreviewed	A0A2X3YMD2_STRSA	Cytosolic protein (DUF1827 family protein)	Streptococcus sanguinis	100
WP_002898025.1	A3CLP7	unreviewed	A3CLP7_STRSV	Conserved uncharacterized protein	Streptococcus sanguinis (strain SK36)	100
WP_002898025.1	F3UW25	unreviewed	F3UW25_STRSA	Uncharacterized protein	Streptococcus sanguinis SK49	100
WP_002898025.1	F0I031	unreviewed	F0I031_STRSA	Uncharacterized protein	Streptococcus sanguinis SK72	100
WP_002898025.1	F0I908	unreviewed	F0I908_STRSA	Uncharacterized protein	Streptococcus sanguinis SK115	100
WP_002898025.1	F0IT30	unreviewed	F0IT30_STRSA	Uncharacterized protein	Streptococcus sanguinis SK160	100
WP_002898025.1	F0FEX2	unreviewed	F0FEX2_STRSA	Uncharacterized protein	Streptococcus sanguinis SK353	100
WP_002898025.1	F0FS37	unreviewed	F0FS37_STRSA	Uncharacterized protein	Streptococcus sanguinis SK678	100
WP_002898025.1	F3UC32	unreviewed	F3UC32_STRSA	Uncharacterized protein	Streptococcus sanguinis SK1056	100
WP_002898025.1	F2BU05	unreviewed	F2BU05_STRSA	Uncharacterized protein	Streptococcus sanguinis SK1057	100
WP_002898025.1	J4J0R5	unreviewed	J4J0R5_9STRE	PF08860 domain protein	Streptococcus sp. AS14	100
WP_002898030.1	A0A2X3UYY8	unreviewed	A0A2X3UYY8_STRSA	Cell division protein DivIVA (DivIVA domain-containing protein)	Streptococcus sanguinis	264
WP_002898030.1	A3CLP3	unreviewed	A3CLP3_STRSV	Cell division protein DivIVA, putative	Streptococcus sanguinis (strain SK36)	264
WP_002898030.1	F0I027	unreviewed	F0I027_STRSA	Cell division protein DivIVA	Streptococcus sanguinis SK72	264
WP_002898030.1	F0FEX6	unreviewed	F0FEX6_STRSA	DivIVA domain protein	Streptococcus sanguinis SK353	264
WP_002898030.1	F2CE28	unreviewed	F2CE28_STRSA	Cell division protein DivIVA	Streptococcus sanguinis SK408	264
WP_002898030.1	F0FS33	unreviewed	F0FS33_STRSA	DivIVA domain protein	Streptococcus sanguinis SK678	264
WP_002898030.1	F3UC36	unreviewed	F3UC36_STRSA	Cell division protein DivIVA	Streptococcus sanguinis SK1056	264
WP_002898040.1	A0A2X4DEE3	unreviewed	A0A2X4DEE3_STRSA	DUF3165 family protein (Membrane protein)	Streptococcus sanguinis	89
WP_002898040.1	A3CLN4	unreviewed	A3CLN4_STRSV	Uncharacterized protein	Streptococcus sanguinis (strain SK36)	89
WP_002898040.1	F3UW11	unreviewed	F3UW11_STRSA	Uncharacterized protein	Streptococcus sanguinis SK49	89
WP_002898040.1	F0I016	unreviewed	F0I016_STRSA	Uncharacterized protein	Streptococcus sanguinis SK72	89
WP_002898040.1	F0IT16	unreviewed	F0IT16_STRSA	Uncharacterized protein	Streptococcus sanguinis SK160	89
WP_002898040.1	F2C7L6	unreviewed	F2C7L6_STRSA	Uncharacterized protein	Streptococcus sanguinis SK330	89
WP_002898040.1	F0FEY6	unreviewed	F0FEY6_STRSA	Uncharacterized protein	Streptococcus sanguinis SK353	89
WP_002898040.1	F0FS23	unreviewed	F0FS23_STRSA	Uncharacterized protein	Streptococcus sanguinis SK678	89
WP_002898040.1	F3UC46	unreviewed	F3UC46_STRSA	Uncharacterized protein	Streptococcus sanguinis SK1056	89
WP_002898040.1	F2BU19	unreviewed	F2BU19_STRSA	Uncharacterized protein	Streptococcus sanguinis SK1057	89
WP_002898040.1	F3SJ32	unreviewed	F3SJ32_STRSA	Uncharacterized protein	Streptococcus sanguinis SK1087	89
WP_002898040.1	J4X3V5	unreviewed	J4X3V5_9STRE	PF11364 family protein	Streptococcus sp. AS14	89
WP_002898045.1	A0A0B7GM65	unreviewed	A0A0B7GM65_STRSA	DUF910 family protein (Hypothetical cytosolic protein)	Streptococcus sanguinis	72
WP_002898045.1	A3CLM9	unreviewed	A3CLM9_STRSV	Uncharacterized protein	Streptococcus sanguinis (strain SK36)	72
WP_002898045.1	F3UW06	unreviewed	F3UW06_STRSA	Protein of hypothetical function DUF910	Streptococcus sanguinis SK49	72
WP_002898045.1	F0INX4	unreviewed	F0INX4_STRSA	Protein of hypothetical function DUF910	Streptococcus sanguinis SK150	72
WP_002898045.1	F0IT12	unreviewed	F0IT12_STRSA	Protein of hypothetical function DUF910	Streptococcus sanguinis SK160	72
WP_002898045.1	F2C7M1	unreviewed	F2C7M1_STRSA	Protein of hypothetical function DUF910	Streptococcus sanguinis SK330	72
WP_002898045.1	F0FEZ1	unreviewed	F0FEZ1_STRSA	Uncharacterized protein	Streptococcus sanguinis SK353	72
WP_002898045.1	F2CE42	unreviewed	F2CE42_STRSA	Protein of hypothetical function DUF910	Streptococcus sanguinis SK408	72
WP_002898045.1	F0FS18	unreviewed	F0FS18_STRSA	Uncharacterized protein	Streptococcus sanguinis SK678	72
WP_002898045.1	F2BU80	unreviewed	F2BU80_STRSA	Protein of hypothetical function DUF910	Streptococcus sanguinis SK1057	72
WP_002898048.1	A0A3R9HVF5	unreviewed	A0A3R9HVF5_STRSA	HTH domain protein	Streptococcus sanguinis	299
WP_002898048.1	A3CLM4	unreviewed	A3CLM4_STRSV	HTH deoR-type domain-containing protein	Streptococcus sanguinis (strain SK36)	299
WP_002898048.1	F0FEZ6	unreviewed	F0FEZ6_STRSA	HTH domain protein	Streptococcus sanguinis SK353	299
WP_002898080.1	A0A3P1S553	unreviewed	A0A3P1S553_STRSA	LemA family protein	Streptococcus sanguinis	189
WP_002898080.1	A3CLJ6	unreviewed	A3CLJ6_STRSV	LemA-like protein, putative	Streptococcus sanguinis (strain SK36)	189
WP_002898080.1	F0I959	unreviewed	F0I959_STRSA	LemA family protein	Streptococcus sanguinis SK115	189
WP_002898080.1	F0ITU1	unreviewed	F0ITU1_STRSA	LemA family protein	Streptococcus sanguinis SK160	189
WP_002898080.1	F0FEA3	unreviewed	F0FEA3_STRSA	LemA family protein	Streptococcus sanguinis SK353	189
WP_002898080.1	F3UQN9	unreviewed	F3UQN9_STRSA	LemA family protein	Streptococcus sanguinis SK355	189
